file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
maple,0.0,0.5294331065759638,MFA_Ready,-50.962204267393865,-52.03580017089844,1.2889708863791527,20.143854892302386
people,0.0,0.6424036281179138,MFA_Ready,-52.457916259765625,-50.888207244873044,1.2889708863791527,7.315456658038443
chapel,0.0,0.5765532879818595,MFA_Ready,-51.181901602909484,-50.369713592529294,1.2889708863791527,4.896087881584812
apple,0.0,0.4763945578231292,MFA_Ready,-58.30591837565104,-56.55678367614746,1.2889706135651144,2.790189936142802
matter,0.0,0.5647619047619048,MFA_Ready,-45.181505475725444,-44.717793464660645,1.2879772615850549,8.537643838116658
magnet,0.0,0.6124489795918368,MFA_Ready,-48.64216988985656,-53.20323244730631,1.2879768160483265,4.919249700818558
adverb,0.0,0.6465079365079365,MFA_Ready,-44.510426682692305,-46.17572021484375,1.2879768160483265,6.60271721268877
valley,0.0,0.6293197278911564,MFA_Ready,-37.97655474950397,-38.43371534347534,1.287976593279962,8.246218555333893
cocktail,0.0,0.6202040816326531,MFA_Ready,-49.507225774949596,-49.072401682535805,1.28713279849548,12.825549884556608
canal,0.0,0.5951473922902495,MFA_Ready,-43.39794921875,-45.04695777893066,1.28713279849548,4.26962758303528
biscuit,0.0,0.45258503401360545,MFA_Ready,-55.01995985243055,-55.00522804260254,1.2871327099023964,3.5391708913753064
casket,0.0,0.6973922902494331,MFA_Ready,-53.21411830357143,-53.4167594909668,1.2871327099023964,9.884626000692535
drunkard,0.0,0.6309297052154195,MFA_Ready,-50.813546316964285,-51.59765189034598,1.2871327099023964,8.861527064056776
volume,0.0,0.7927664399092971,MFA_Ready,-42.64204039754747,-42.23437817891439,1.2834966018570173,5.607647017061346
judgement,0.0,0.7585714285714286,MFA_Ready,-53.58988551089638,-53.46808624267578,1.278005840397161,11.191022592078575
nonsense,0.0,1.0411791383219955,MFA_Ready,-46.43021334134615,-44.656328201293945,1.2771211772444093,8.426035986890184
season,0.0,0.7232879818594105,MFA_Ready,-43.51641845703125,-42.002566528320315,1.2771208361802795,13.429364581402794
seller,0.0,0.7011791383219954,MFA_Ready,-43.468150111607144,-41.44424343109131,1.2771205377491657,13.494138520895387
surface,0.0,0.860249433106576,MFA_Ready,-51.219278025072676,-49.752759552001955,1.2741830234672142,9.499526657932002
atom,0.0,0.5250113378684808,MFA_Ready,-46.03656581662736,-44.23377990722656,1.2741827506531762,8.364575784147576
tourist,0.0,0.7275283446712019,MFA_Ready,-49.73237170911815,-49.766963958740234,1.274182477839138,10.396473655049864
engine,0.0,0.5731519274376418,MFA_Ready,-41.862403200383774,-40.84695663452148,1.274182477839138,6.957485022907246
journal,0.0,0.630907029478458,MFA_Ready,-42.445347377232146,-44.78393440246582,1.274182477839138,12.462245516739838
fashion,0.0,0.7462131519274376,MFA_Ready,-39.73425130208334,-39.16867179870606,1.274182477839138,5.02672634535692
nightgown,0.0,0.8490249433106576,MFA_Ready,-44.975841567095586,-45.64166514078776,1.2740491926130109,6.716519220847907
tulip,0.0,0.6248752834467121,MFA_Ready,-54.948990360383064,-53.529747772216794,1.2722737610191766,7.118578096452179
patient,0.0,0.8340816326530612,MFA_Ready,-49.38237716490964,-47.781398137410484,1.2722731101281202,6.197717936759496
dropper,0.0,0.739750566893424,MFA_Ready,-52.02491883973818,-52.839639282226564,1.2722727195934862,15.4544158796168
friendship,0.0,0.8314965986394558,MFA_Ready,-49.318741763930724,-47.57233905792236,1.2722727195934862,9.352262244205804
lever,0.0,0.7008843537414966,MFA_Ready,-47.1273193359375,-44.57561492919922,1.264986231097233,8.459862030395367
minor,0.0,0.7222222222222222,MFA_Ready,-44.34504530164931,-43.48093318939209,1.264986231097233,14.65328340526386
lighter,0.0,0.6476190476190476,MFA_Ready,-44.43003305288462,-44.77133560180664,1.264986231097233,14.90997836474206
leader,0.0,0.5456009070294785,MFA_Ready,-46.85893110795455,-46.35222339630127,1.264986231097233,8.367079443704213
income,0.0,0.6674603174603174,MFA_Ready,-49.49764604710821,-49.045005798339844,1.2486111536442182,11.792797691355485
million,0.0,0.7309750566893424,MFA_Ready,-45.74980602525685,-44.46927833557129,1.2486107666160726,6.261006077318989
margin,0.0,0.6631746031746032,MFA_Ready,-49.62389396898674,-48.10062154134115,1.2479938469133398,6.6123932369574305
linen,0.0,0.6159183673469387,MFA_Ready,-47.67689169606855,-43.944898986816405,1.2474755354560074,4.062304407609435
receipt,0.0,0.39589569160997734,MFA_Ready,-50.35813598632812,-52.55048751831055,1.2470833844241365,7.323533599715219
damage,0.0,0.6791156462585034,MFA_Ready,-46.465400247012866,-47.73341751098633,1.242848763348936,9.25849350527243
instance,0.0,0.8071655328798186,MFA_Ready,-51.147171585648145,-52.34837831769671,1.2406063853520493,4.740482005060201
incense,0.0,0.8957596371882086,MFA_Ready,-48.18997938368056,-46.94424057006836,1.2406060442879194,9.101546196807874
dancer,0.0,0.6457142857142857,MFA_Ready,-46.26538837139423,-48.63522834777832,1.2406060442879194,10.500143766627307
substance,0.0,1.0105215419501135,MFA_Ready,-49.91720490408416,-50.01317596435547,1.2406060442879194,8.722336196979633
answer,0.0,0.5572789115646258,MFA_Ready,-52.417022705078125,-49.78441143035889,1.2406060442879194,5.443823237626699
virtue,0.0,0.6856916099773243,MFA_Ready,-48.78999660326087,-48.39117622375488,1.2387332898053418,5.094988193295684
choir,0.0,0.6034240362811791,MFA_Ready,-44.03040771484375,-43.4674277305603,1.2321750567192602,8.475127695722172
quarrel,0.0,0.6060997732426304,MFA_Ready,-44.902579886014344,-43.452274004618324,1.2321748652258782,11.25975359602445
ration,0.0,0.718798185941043,MFA_Ready,-39.36860826280382,-38.790557861328125,1.218951190832311,6.99701686767591
product,0.0,0.7073469387755102,MFA_Ready,-51.892863528829224,-51.93341473170689,1.2186579159500386,8.230690174390297
resort,0.0,0.4496825396825397,MFA_Ready,-50.752712673611114,-52.89716657002767,1.2186579159500386,8.51945352732642
traveller,0.0,0.7441496598639455,MFA_Ready,-44.948829444679056,-45.39253725324358,1.2186579159500386,9.079137709698443
trailer,0.0,0.6502267573696145,MFA_Ready,-46.85294471153846,-48.54226226806641,1.2186579159500386,5.42190488442381
trainer,0.0,0.7746712018140589,MFA_Ready,-45.02530184659091,-47.03874893188477,1.218657758302346,5.158380445506591
trial,0.0,0.5972562358276644,MFA_Ready,-41.344258626302086,-41.82038116455078,1.218657758302346,7.381534760902365
present,0.0,0.7349433106575963,MFA_Ready,-48.288226401969176,-47.51770183018276,1.218657758302346,9.921937279799497
interest,0.0,0.7968027210884354,MFA_Ready,-50.6971435546875,-50.86619131905692,1.2186574430069603,14.574253590056053
hunger,0.0,0.5644444444444444,MFA_Ready,-43.791085379464285,-43.78906097412109,1.2170588291216424,6.57727077739295
hygiene,0.0,0.883061224489796,MFA_Ready,-47.94025767933238,-47.41177825927734,1.2170587739796508,5.9623398512691566
title,0.0,0.5362358276643991,MFA_Ready,-50.61305067274306,-48.42889404296875,1.2085488982726358,6.1829781588921975
lightning,0.0,0.7236734693877551,MFA_Ready,-48.24353366427951,-46.724053700764976,1.2085488982726358,7.163385699039196
costume,0.0,0.7505215419501133,MFA_Ready,-48.360582682291664,-48.87396430969238,1.2028297230605058,9.278229110561323
earthworm,0.0,0.6895011337868481,MFA_Ready,-56.08850628396739,-53.260459899902344,1.2028297230605058,9.381470429060744
metal,0.0,0.5658276643990929,MFA_Ready,-41.23786578262062,-43.45803947448731,1.2028284908170166,9.219547223139301
hero,0.0,1.0545578231292516,MFA_Ready,-43.714867001488095,-44.18398571014404,1.200924215815798,9.540003480870702
gesture,0.0,0.651156462585034,MFA_Ready,-49.26852463942308,-48.30745086669922,1.1936305902618618,7.819311840681472
value,0.0,0.6377097505668934,MFA_Ready,-36.13027572631836,-35.55788803100586,1.189439211496189,4.997536614209235
hobby,0.0,0.6691609977324263,MFA_Ready,-48.818716476212686,-47.428730964660645,1.175292992058699,14.368652736824387
cabin,0.0,0.5663718820861678,MFA_Ready,-47.28032911869518,-47.3387092590332,1.1752924160424314,4.880753155122715
labour,0.0,0.6329478458049886,MFA_Ready,-48.1092277405754,-51.175353050231934,1.1752918400261638,13.20792672466919
robber,0.0,0.6085714285714285,MFA_Ready,-42.847288037909834,-43.031540870666504,1.1752918400261638,7.668273584799941
cowboy,0.0,0.7093650793650793,MFA_Ready,-45.540884958186616,-47.989915211995445,1.1752918400261638,9.465456553305568
perfect,0.0,0.6669387755102041,MFA_Ready,-54.22163231693097,-54.242654164632164,1.1738380956791912,8.739559408022718
pocket,0.0,0.4828798185941043,MFA_Ready,-55.867045084635414,-56.14684982299805,1.1738380956791912,8.392094775753904
special,0.0,0.6328571428571429,MFA_Ready,-53.28099035838294,-52.37015724182129,1.1738378353227685,8.080721004982905
mouthpiece,0.0,0.8382993197278912,MFA_Ready,-44.324273972284224,-45.805197397867836,1.1738373146099235,6.0991549323379175
blunder,0.0,0.560952380952381,MFA_Ready,-46.26788766043527,-49.31392606099447,1.1726013090662735,6.0527772517205385
blossom,0.0,0.6893877551020409,MFA_Ready,-41.56647701539855,-44.65448443094889,1.1726013090662735,5.124664428414075
ruler,0.0,0.5219501133786848,MFA_Ready,-42.73843149038461,-41.55185604095459,1.1726012028775856,7.544681012762069
upset,0.0,0.7671201814058957,MFA_Ready,-52.43721147017045,-53.127289581298825,1.1655978821156796,9.853587093545475
custard,0.0,0.6686621315192743,MFA_Ready,-47.17290622084888,-47.98701731363932,1.1648920597577883,8.691531255797287
dentist,0.0,0.9029478458049887,MFA_Ready,-48.954861111111114,-49.69392395019531,1.1639230119142774,13.482250602528019
berry,0.0,0.5577097505668934,MFA_Ready,-41.78168160574777,-43.16647005081177,1.1639228106878292,10.023344983745126
dairy,0.0,0.5404308390022676,MFA_Ready,-43.157778139467595,-45.62775421142578,1.1639228106878292,7.458896617364871
cement,0.0,0.7116553287981859,MFA_Ready,-46.87135852222711,-45.59890906016032,1.1639227436123465,6.120589049344691
exit,0.0,0.48714285714285716,MFA_Ready,-52.81643614477041,-52.771175384521484,1.1639227436123465,8.724374086208975
profit,0.0,0.7078231292517007,MFA_Ready,-53.367600132042256,-48.61592324574789,1.1600111170287934,11.656690383676132
neutral,0.0,0.7591383219954648,MFA_Ready,-49.2444425884046,-47.93508211771647,1.1600106337048046,11.20835064009664
duty,0.0,0.5020634920634921,MFA_Ready,-49.137333984375,-52.72255611419678,1.157764135130358,10.484756776343417
brandy,0.0,0.5029251700680272,MFA_Ready,-45.8282666015625,-51.57133038838705,1.1518194477827859,5.698622103293676
pretence,0.0,0.9076190476190477,MFA_Ready,-48.41275862809066,-49.01450892857143,1.1518194477827859,13.59671986224204
stadium,0.0,0.8478004535147392,MFA_Ready,-42.41219554227941,-43.79773085457938,1.1518194477827859,5.624991436305439
humour,0.0,0.6954195011337868,MFA_Ready,-47.001918247767854,-44.690904998779295,1.151271626933481,13.874731104350431
lady,0.0,0.6672335600907029,MFA_Ready,-48.433072673740675,-48.015249252319336,1.127468270702075,16.697066222833033
channel,0.0,0.9119274376417233,MFA_Ready,-42.60236199347528,-41.26344261169434,1.1259761457712372,3.5468916853625814
colonel,0.0,0.5847392290249434,MFA_Ready,-46.010447535021555,-44.326325225830075,1.1259757920993552,17.939295712087965
control,0.0,0.714172335600907,MFA_Ready,-46.6336308868838,-50.15105111258371,1.1259756152634142,5.250972886239232
panic,0.0,0.6229705215419501,MFA_Ready,-46.05289976058468,-45.595028686523435,1.1259754384274734,13.208658758248404
kernel,0.0,0.6454648526077098,MFA_Ready,-45.96474233774038,-44.287696075439456,1.1259754384274734,11.570580611412456
station,0.0,0.7207482993197278,MFA_Ready,-48.343353271484375,-48.92979876200358,1.1259754384274734,1.8887199779295045
evening,0.0,0.5638548752834467,MFA_Ready,-43.58670915876116,-43.52683868408203,1.1259754384274734,4.291478527852572
nephew,0.0,0.6708616780045351,MFA_Ready,-51.03080180153918,-47.267485809326175,1.1173518650332785,4.130277440063431
prophet,0.0,0.6156916099773243,MFA_Ready,-48.26026178175403,-47.88970438639323,1.1104622858414128,6.526036456289091
trumpet,0.0,0.5473242630385488,MFA_Ready,-51.511301491477276,-50.5804192679269,1.1104622858414128,4.375198502147221
format,0.0,0.6095238095238096,MFA_Ready,-45.96051325563525,-45.64509073893229,1.1104622858414128,7.421028126941753
output,0.0,0.7552380952380953,MFA_Ready,-51.849031147203945,-53.737501525878905,1.110461802517424,14.900147809431267
poet,0.0,0.428843537414966,MFA_Ready,-49.680459665697676,-51.349918365478516,1.110461802517424,9.374008843013286
mortal,0.0,0.6157142857142858,MFA_Ready,-40.995873235887096,-41.65540059407552,1.110461802517424,6.974160508998523
rabbit,0.0,0.4955328798185941,MFA_Ready,-42.7356494140625,-44.37823715209961,1.110461802517424,4.29080887155105
daylight,0.0,0.49308390022675735,MFA_Ready,-42.17182517538265,-46.108123779296875,1.110461802517424,4.933532773332214
turtle,0.0,0.5066213151927438,MFA_Ready,-50.21487725949755,-50.83359069824219,1.1104615608554296,8.196889415845334
outfit,0.0,0.5700680272108843,MFA_Ready,-53.46618866502193,-51.61719741821289,1.1104613191934352,5.6556765626629115
moment,0.0,0.7178458049886621,MFA_Ready,-44.28235202365451,-45.77318127950033,1.1104613191934352,15.909995173858992
barrel,0.0,0.5199092970521542,MFA_Ready,-40.58598914513221,-42.19688110351562,1.1088450527457052,15.376357635996808
fairy,0.0,0.5484126984126985,MFA_Ready,-38.16051136363637,-36.11443090438843,1.108844579802627,4.805668555804374
horror,0.0,0.6001360544217688,MFA_Ready,-40.55042724609375,-41.842158794403076,1.108844579802627,6.19427857687095
doorway,0.0,0.6143537414965986,MFA_Ready,-37.21000896516394,-42.339148330688474,1.1088060653355007,5.988776426620181
difference,0.0,0.7014058956916099,MFA_Ready,-49.6292236328125,-51.92645045689174,1.1088060653355007,5.705286317904143
sandal,0.0,0.81,MFA_Ready,-47.08306508005401,-44.86592928568522,1.108805987249035,9.705460163586878
period,0.0,0.6475056689342403,MFA_Ready,-42.86327749399038,-43.0025831858317,1.1088047378655839,10.70592580394868
laundry,0.0,0.7244671201814059,MFA_Ready,-40.02392239040799,-40.752951304117836,1.108293461278572,5.5559448411776735
chuckle,0.0,0.5920861678004535,MFA_Ready,-48.49936275158898,-47.92667007446289,1.1077833134260573,5.16904908945196
puzzle,0.0,0.5996825396825397,MFA_Ready,-43.361515299479166,-42.87162475585937,1.1077833134260573,6.425140043699319
petal,0.0,0.4953741496598639,MFA_Ready,-50.215205078125,-50.164422607421876,1.1077833134260573,7.3901855510891
battle,0.0,0.505827664399093,MFA_Ready,-45.40518727022059,-49.961008834838864,1.1077833134260573,7.416053716185928
kettle,0.0,0.5250340136054422,MFA_Ready,-47.98109061762972,-47.131693267822264,1.1077833134260573,8.120380814858134
missile,0.0,0.5980725623582767,MFA_Ready,-45.97355550130208,-43.49950485229492,1.1077833134260573,7.58926688764047
riddle,0.0,0.5490249433106575,MFA_Ready,-51.06967329545454,-51.48548812866211,1.1077827470863884,14.87825118288654
knuckle,0.0,0.5604308390022675,MFA_Ready,-51.950343540736604,-48.12114486694336,1.1077827470863884,6.065441365553202
insight,0.0,0.5601814058956917,MFA_Ready,-44.953438895089285,-45.3186538696289,1.107519809397656,10.207819229916215
uncle,0.0,0.587936507936508,MFA_Ready,-45.588209249205505,-45.27778854370117,1.1058886591144395,8.525316882309681
evil,0.0,0.4916326530612245,MFA_Ready,-46.042744539221935,-45.43704891204834,1.1058883863004012,9.263006100553934
nickel,0.0,0.4601133786848073,MFA_Ready,-56.156494140625,-52.649488067626955,1.105888113486363,4.5451053137463475
grammar,0.0,0.5392290249433107,MFA_Ready,-40.773080331307874,-43.291313552856444,1.1039802284860876,7.194832010154428
alley,0.0,0.4936281179138322,MFA_Ready,-48.53403519610969,-46.855767567952476,1.1039802284860876,14.426129699079077
balance,0.0,0.6679365079365079,MFA_Ready,-47.68222000349814,-49.99406178792318,1.1039801727939966,5.67431951215573
bargain,0.0,0.5975510204081632,MFA_Ready,-41.87684733072917,-44.231907526652016,1.0911002505744247,5.564587331926877
freedom,0.0,0.7124263038548753,MFA_Ready,-47.26443868287852,-47.515167872111,1.0911002505744247,5.477173784988519
kingdom,0.0,0.6315646258503401,MFA_Ready,-43.86773003472222,-43.360880533854164,1.0911002505744247,4.697396523060647
bonus,0.0,0.631156462585034,MFA_Ready,-43.22641136532738,-46.901754760742186,1.0911002505744247,9.137969829175233
promise,0.0,0.7400453514739229,MFA_Ready,-46.01332216005068,-45.637303034464516,1.0910997049463484,5.369593974091842
bother,0.0,0.5530839002267574,MFA_Ready,-45.22100497159091,-49.08429431915283,1.0886626486478643,10.182356960688665
mother,0.0,0.6036054421768707,MFA_Ready,-40.00348714192708,-41.26674795150757,1.088661431973196,5.330866178131174
junior,0.0,0.5878684807256236,MFA_Ready,-43.96388373940678,-44.38896102905274,1.0813972806286434,6.503255680427056
motor,0.0,0.5965532879818594,MFA_Ready,-45.3727783203125,-46.15101337432861,1.075326097500025,10.562198826192475
donor,0.0,0.5661904761904762,MFA_Ready,-45.12757846765351,-47.0049934387207,1.0753258916412416,6.90695305044083
owner,0.0,0.5580045351473923,MFA_Ready,-40.88562447684152,-39.78171920776367,1.0753257372471543,7.899296925791727
supper,0.0,0.628639455782313,MFA_Ready,-54.602566189236114,-53.75565433502197,1.0692000408374682,6.28145663827868
driver,0.0,0.5614285714285714,MFA_Ready,-48.612801688058035,-50.27358779907227,1.0692000408374682,7.664428011587116
copper,0.0,0.5131065759637188,MFA_Ready,-55.69961128982843,-53.59531497955322,1.0692000408374682,5.443663316926418
teacher,0.0,0.5203174603174603,MFA_Ready,-54.03310922475961,-52.55547904968262,1.0691992679022568,3.922342229473262
razor,0.0,0.6704081632653062,MFA_Ready,-50.72759372084888,-48.39700794219971,1.0691992679022568,11.037355878574935
temper,0.0,0.6796371882086167,MFA_Ready,-57.323098575367645,-55.79978790283203,1.0691992679022568,8.26681880316606
puppy,0.0,0.5829705215419501,MFA_Ready,-51.96863213900862,-50.792391777038574,1.0677068527702973,2.594090063916699
tunnel,0.0,0.36653061224489797,MFA_Ready,-55.742167704814186,-55.10000915527344,1.0677066963510866,7.633788797654272
feather,0.0,0.5287981859410431,MFA_Ready,-43.225323371167455,-43.696332931518555,1.0647019435247183,5.8541418140971935
mansion,0.0,0.6856462585034013,MFA_Ready,-44.127388332201086,-44.77743148803711,1.060567579375048,5.679818653484144
basket,0.0,0.6424036281179138,MFA_Ready,-51.51011276245117,-53.58055114746094,1.049317689240503,15.768083295915268
sergeant,0.0,0.9543310657596372,MFA_Ready,-45.319603207236845,-43.32824516296387,1.0482364929292303,10.12181920978691
sucker,0.0,0.7409297052154195,MFA_Ready,-49.250669737119935,-48.07413959503174,1.0482364929292303,5.356592055372463
summer,0.0,0.7019954648526077,MFA_Ready,-41.31591099330357,-40.17877769470215,1.048236450296214,5.649129720922343
patience,0.0,0.8585260770975057,MFA_Ready,-49.04294036155523,-48.58143552144369,1.0482357681679542,6.729762538962884
produce,0.0,0.8063718820861678,MFA_Ready,-47.10269579475309,-48.5364564259847,1.0482357681679542,9.944877649832517
coffin,0.0,0.6464399092970522,MFA_Ready,-43.25357196514423,-42.239987182617185,1.0353552293267045,3.1464536740710543
writing,0.0,0.6119501133786848,MFA_Ready,-43.36361744364754,-44.84636459350586,1.0353546109453524,10.132515887754383
boating,0.0,0.530657596371882,MFA_Ready,-50.98756264740566,-53.8262435913086,1.0353543017546765,7.911778804692332
radish,0.0,0.7140136054421768,MFA_Ready,-40.591215751540496,-42.13191223144531,1.0353539925640005,10.660220928857967
army,0.0,0.5407709750566894,MFA_Ready,-42.917909975405095,-42.829320430755615,1.0337861274377205,7.835705680618005
bunny,0.0,0.445827664399093,MFA_Ready,-46.31921115451389,-46.459710121154785,1.0317168325586665,5.329180515507339
recall,0.0,0.6987074829931973,MFA_Ready,-45.47489536830357,-44.29415016174316,1.014784426326671,14.849472203545233
mankind,0.0,0.8677777777777778,MFA_Ready,-43.78253524604885,-42.48870849609375,1.0142492546807689,6.4810192946555425
medicine,0.0,0.7610204081632653,MFA_Ready,-39.767333984375,-39.623303277151926,1.011721999467984,6.379137936132665
whistle,0.0,0.5268934240362811,MFA_Ready,-50.384503058667455,-49.27161407470703,1.011721999467984,6.514135573631496
cancer,0.0,0.6783673469387755,MFA_Ready,-48.88088450712316,-48.868378448486325,1.011721999467984,5.7068377193314745
constant,0.0,0.8112244897959183,MFA_Ready,-53.76804832175926,-52.685057640075684,1.011721999467984,11.900599478700485
whisper,0.0,0.6175510204081632,MFA_Ready,-45.42152060231855,-44.945428466796876,1.011721999467984,4.586535355151753
scholar,0.0,0.6983900226757369,MFA_Ready,-38.8357421875,-40.50476989746094,1.011721999467984,4.762180653241625
stranger,0.0,0.7691156462585034,MFA_Ready,-47.42389153814935,-46.96453693934849,1.011721999467984,5.04414938596819
entry,0.0,0.6214965986394558,MFA_Ready,-46.62279092111895,-46.2917984008789,1.007067123931126,6.984416394614492
pronoun,0.0,0.6703401360544218,MFA_Ready,-41.16697396805037,-45.07808837890625,1.0070668086357404,12.198565767564759
concrete,0.0,0.6510884353741496,MFA_Ready,-48.50182917668269,-46.97785250345866,1.007066493340355,4.552765427394995
apron,0.0,0.6393197278911564,MFA_Ready,-47.21535873413086,-44.884795379638675,1.007066493340355,8.522681471483367
liquor,0.0,0.6303174603174603,MFA_Ready,-53.30199420262897,-51.394670486450195,1.0056332314625482,14.693138190928657
nature,0.0,0.6934467120181406,MFA_Ready,-48.19041907269022,-45.460540771484375,1.0056332314625482,12.970733922420088
danger,0.0,0.685124716553288,MFA_Ready,-40.37248429008152,-44.95999450683594,1.0056332314625482,11.707164737985249
iron,0.0,0.5866439909297052,MFA_Ready,-41.453853283898304,-39.71136220296224,1.0056328449949425,6.131521121084631
mister,0.0,0.7702267573696145,MFA_Ready,-50.85779601258117,-48.37157440185547,1.0056324585273368,9.934909791033828
butter,0.0,0.47585034013605443,MFA_Ready,-49.18018595377604,-51.9075231552124,1.0056324585273368,11.590983819148281
major,0.0,0.6375736961451247,MFA_Ready,-46.6627082824707,-45.808876037597656,1.0056324585273368,12.718273559265526
thunder,0.0,0.7328798185941043,MFA_Ready,-42.299624090325345,-42.97338638305664,1.0056324585273368,12.267675283316013
singer,0.0,0.6868934240362812,MFA_Ready,-49.01696246603261,-46.00428581237793,1.0056316855921255,8.917441805116109
terror,0.0,0.6847392290249433,MFA_Ready,-43.8508731617647,-42.33554458618164,1.0056316855921255,6.493452259269002
mountain,0.0,0.7131292517006803,MFA_Ready,-46.552204830545776,-46.00751813252767,1.0023570280047596,7.461248760942382
menu,0.0,0.6024943310657597,MFA_Ready,-40.11012369791667,-38.29163665771485,1.0023570280047596,11.888723050222058
ego,0.0,0.5714739229024943,MFA_Ready,-38.76960406387062,-39.55096880594889,1.0007701560472433,5.524573013288197
corner,0.0,0.5811564625850341,MFA_Ready,-47.30265018857759,-46.43576354980469,0.9974023349740222,12.882139332712836
torture,0.0,0.6973922902494331,MFA_Ready,-56.797188895089285,-55.17166366577148,0.9974023349740222,11.848748854916217
porter,0.0,0.5726984126984127,MFA_Ready,-54.43126798930921,-52.657624053955075,0.9974021787493643,6.600309203544352
carol,0.0,0.6094104308390023,MFA_Ready,-46.48611200051229,-43.41513023376465,0.996729877883472,4.90724733168442
heaven,0.0,0.5352380952380953,MFA_Ready,-45.380533854166664,-43.28236618041992,0.99672934127961,9.430803361086276
ladder,0.0,0.5587981859410431,MFA_Ready,-41.535670689174104,-43.53737449645996,0.9889826867103443,6.110719100452062
candy,0.0,0.7309070294784581,MFA_Ready,-46.59161293343322,-46.25810089111328,0.98898246394198,14.208185944903367
seaweed,0.0,0.7961678004535148,MFA_Ready,-45.45417175292969,-44.63574752807617,0.9873133646834898,13.456715256258676
builder,0.0,0.606938775510204,MFA_Ready,-47.29713114754098,-49.194007110595706,0.9873121153000387,9.498671419037471
grizzly,0.0,0.7464852607709751,MFA_Ready,-48.03546875,-48.693084716796875,0.9825696082045199,4.011722784724256
blister,0.0,0.693265306122449,MFA_Ready,-50.228710229846016,-49.06216684977213,0.9825692542422269,10.12564540822963
shadow,0.0,0.6858276643990929,MFA_Ready,-51.73226619112319,-50.856727600097656,0.9647745280358805,10.130242002335386
shallow,0.0,0.7888208616780046,MFA_Ready,-46.22340412381329,-42.13906192779541,0.9647744808797099,5.764562085019769
jersey,0.0,0.6196371882086168,MFA_Ready,-50.21029564642137,-50.28420352935791,0.9527845279537961,12.449990313141434
jelly,0.0,0.7775736961451247,MFA_Ready,-46.74389961438301,-45.184420585632324,0.9527845279537961,5.169823364398884
jacket,0.0,0.5305895691609978,MFA_Ready,-51.03728902564858,-50.636356353759766,0.9527845279537961,8.935653086546544
many,0.0,0.5905442176870749,MFA_Ready,-41.257133871822035,-37.395968437194824,0.9521386069797363,9.433636350222624
story,0.0,0.7977551020408163,MFA_Ready,-44.864739990234376,-44.04062004089356,0.9521386069797363,9.483478420471535
daisy,0.0,0.7373242630385487,MFA_Ready,-45.839794262035475,-46.787790298461914,0.9521380844561217,8.470514128638126
voter,0.0,0.5728798185941043,MFA_Ready,-43.288728412828945,-45.267900466918945,0.9482853380226902,6.759821367202413
racket,0.0,0.5333106575963719,MFA_Ready,-50.743887271521224,-51.384527587890624,0.9482853380226902,2.2019988905106445
city,0.0,0.5291383219954648,MFA_Ready,-47.9773640182783,-47.03710174560547,0.9482853380226902,5.956814965307352
bucket,0.0,0.41913832199546486,MFA_Ready,-59.11951846168155,-59.45760879516602,0.9482853380226902,8.15951139004284
beetle,0.0,0.4391609977324263,MFA_Ready,-52.43018132990057,-57.10724868774414,0.9482850963606958,8.446358913875386
cattle,0.0,0.562063492063492,MFA_Ready,-53.066946847098215,-50.729332733154294,0.9482848546987014,7.086023316845488
scooter,0.0,0.6406122448979592,MFA_Ready,-50.46650695800781,-50.58003616333008,0.9482848546987014,4.1030386351242
water,0.0,0.566031746031746,MFA_Ready,-40.18546977796053,-39.344614028930664,0.9482848546987014,6.882114381055054
noodle,0.0,0.5611111111111111,MFA_Ready,-52.054164341517854,-50.57148132324219,0.9388657111170334,15.375796993133974
dial,0.0,0.5610430839002267,MFA_Ready,-41.14931379045759,-44.76722574234009,0.9375733239927293,21.266608189293258
column,0.0,0.7177097505668935,MFA_Ready,-45.738793267144096,-43.552528381347656,0.9271809620115831,2.559521012044339
boredom,0.0,0.5772108843537415,MFA_Ready,-48.654347386853445,-51.715189615885414,0.9271809620115831,5.0265234662074825
miner,0.0,0.6692517006802721,MFA_Ready,-42.588681349113806,-43.38136100769043,0.9271801405159237,8.635138519316815
outcome,0.0,0.8080725623582766,MFA_Ready,-48.0303035783179,-48.92515869140625,0.9258207402917856,1.755722668975082
safety,0.0,0.7088208616780045,MFA_Ready,-48.01794605523768,-46.75309600830078,0.9234814921937293,3.2184306256759854
railroad,0.0,0.6965532879818594,MFA_Ready,-41.570155552455354,-41.80435593922933,0.9234812353227706,11.592149169562738
escape,0.0,0.8096598639455782,MFA_Ready,-54.299467110339506,-55.42157821655273,0.9228275363424076,-2.3451075160598194
measles,0.0,0.7282766439909297,MFA_Ready,-41.75546808112158,-41.475095431009926,0.9228064318497262,9.203504754072942
vessel,0.0,0.5905442176870749,MFA_Ready,-42.793188062764834,-42.61831359863281,0.9228064318497262,5.245663151795242
chisel,0.0,0.5197052154195011,MFA_Ready,-56.01924485426683,-53.02810211181641,0.9228058862216498,5.72870829653629
candle,0.0,0.6874829931972789,MFA_Ready,-48.931693699048914,-47.53899892171224,0.9228058862216498,14.789603975922322
eagle,0.0,0.5090702947845805,MFA_Ready,-47.87048579197304,-49.24257755279541,0.9228058862216498,7.008860625462287
